time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.047813149609140446,-0.11796453077788177,11.669168781770756,6.204072232754303,0.004377971281192217,0.0,0.09464655931582248,-0.3795335799092952,2.6463165887929034,-0.10192304270720814,0.02736321314459251,0.0,428.8643726826975,428.5034818603662,427.98067008454154,428.73332042649605
1.2600000000000007,0.0533947636951262,-0.14239383033018768,11.830881927435055,6.197836464801798,0.006016351261384223,0.0,0.09124110696800115,-0.435386184236605,2.7438272535223547,-0.1082750036828761,0.0271923467154208,0.0,443.71720782022294,443.7033608330539,443.85551507713694,443.3244505895296
1.3200000000000007,0.05874075160263091,-0.17026248357132748,11.997949864310492,6.191278821075759,0.008116073288833903,0.0,0.08677071272287888,-0.49420029564508566,2.824832967500775,-0.11141235694348808,0.047247017915488854,0.0,438.43027295017697,440.0938606100941,438.99644588350185,438.72532515342476
1.3800000000000008,0.06379578844007282,-0.20153578921724186,12.167112257681623,6.18453156500942,0.010428095782788915,0.0,0.08149849657679716,-0.5488221826143371,2.813867650126141,-0.11462197781287783,0.008784975004240086,0.0,410.31836713007846,406.89018912198435,410.1705175585378,409.87296333893653
1.4400000000000008,0.06846232066072697,-0.23657933411097098,12.33934633587738,6.17712871402655,0.01105553134487458,0.0,0.07399553480239775,-0.6199982426548749,2.926886474393854,-0.15340772392337992,0.013607985411936016,0.0,448.8816817655025,449.27277483329675,452.2304382604527,449.080636793874
1.5000000000000009,0.07269412140651124,-0.2757718641745219,12.515683466746339,6.167741886142501,0.012145691248345969,0.0,0.06697745541704918,-0.6872569325409884,2.95083527428265,-0.16333924216712362,0.026009756665153875,0.0,421.181461834285,422.25267460582427,422.8864696223744,422.00540823986023
1.560000000000001,0.07644324409896835,-0.3195441043683692,12.69656961810782,6.1580532166229105,0.01364890004665309,0.0,0.05783442800519764,-0.7728119496387182,3.078204683653184,-0.15799756674867468,0.02306911824321438,0.0,454.4916240392319,454.25596073269173,456.61686578133106,457.018755614412
1.620000000000001,0.07965386688401825,-0.3682762615926099,12.882081698946347,6.148146649814279,0.015017165195496673,0.0,0.049061495198309844,-0.8524638365323289,3.1053027257212005,-0.18570468434309997,0.022269756557004253,0.0,424.9228439753785,424.85437363949507,425.59988446365134,423.1933986659984
1.680000000000001,0.08225525351556182,-0.4224922765357668,13.07293261629216,6.137741870061166,0.016287335531012026,0.0,0.037514773426928834,-0.955849864067938,3.25575394605689,-0.15614173019062583,0.01887306790002349,0.0,464.25490559417983,463.98828647491604,463.2654394961151,465.5559003741592
1.740000000000001,0.08416431720251613,-0.48288876193738184,13.271098204777285,6.128369772937116,0.017233534482434365,0.0,0.026019372035403877,-1.05827414255067,3.349289615062328,-0.15632150960188104,0.00870203139170866,0.0,448.2358360536194,447.4083827055776,448.1882063121795,448.1507238769986
1.8000000000000012,0.08535768960504635,-0.5497005651782184,13.47532538777395,6.118744527999976,0.018001956707098365,0.0,0.013698361302711098,-1.169715119500667,3.4577282418987694,-0.1702154931851729,0.019960623094946832,0.0,452.80023154769054,453.7049761193556,454.7053875316886,453.5668503567745
1.8600000000000012,0.08577735931720794,-0.6235501760031615,13.686884063783916,6.108189972186542,0.019106389775833676,0.0,0.00017477551332003953,-1.292976995113634,3.593526019194032,-0.19081133995871286,0.015104076770788654,0.0,462.98322079449196,462.6008685616408,464.71460618326137,463.06843796778566
1.9200000000000013,0.08545315737740296,-0.7041955412537567,13.901875156031721,6.097372260073932,0.020704767639371013,0.0,-0.011093654334076697,-1.3961464358517763,3.5726520306391314,-0.1648891557620221,0.043152410161137314,0.0,413.0033395246188,415.4702173281185,413.114584590657,415.3594553941677
1.9800000000000013,0.08433184482166621,-0.7919958635347494,14.119693799004333,6.087230571479683,0.022896140996233605,0.0,-0.02653208002246145,-1.5315012250101625,3.68728158484317,-0.17893746860657628,0.017992116292158168,0.0,459.46229621412937,457.46361876852154,459.7258906606905,458.5847562554548
2.0400000000000014,0.08223914903644448,-0.8881724888505834,14.344514114698004,6.076590689309402,0.023559324540598503,0.0,-0.0433114003045842,-1.675423156674384,3.8059705920816205,-0.1743027702484772,-0.008812886678185873,0.0,462.2653062639187,460.1480066035095,461.7174580730535,462.0539543091145
